time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1605294000,16307.86,16244.31,16251.7,1239.49,20181634.0,16297.6,direct,,2020-11-14 04:00:00
1605297600,16297.6,16191.36,16297.6,1554.08,25218310.9,16207.84,direct,,2020-11-14 05:00:00
1605301200,16300.2,16207.42,16207.84,916.04,14904808.34,16284.39,direct,,2020-11-14 06:00:00
1605304800,16364.4,16284.39,16284.39,1115.56,18219023.39,16318.41,direct,,2020-11-14 07:00:00
1605308400,16354.36,16291.46,16318.41,887.7,14480740.91,16332.85,direct,,2020-11-14 08:00:00
1605312000,16334.29,16232.36,16332.85,855.9,13923451.59,16293.52,direct,,2020-11-14 09:00:00
1605315600,16293.56,16197.36,16293.52,833.27,13517173.48,16204.32,direct,,2020-11-14 10:00:00
1605319200,16237.63,16165.11,16204.32,804.04,13013455.37,16182.04,direct,,2020-11-14 11:00:00
1605322800,16206.29,16150.26,16182.04,610.64,9873837.1,16191.47,direct,,2020-11-14 12:00:00
1605326400,16199.07,16110.07,16191.47,1116.77,18019470.06,16148.47,direct,,2020-11-14 13:00:00
1605330000,16174.34,16069.1,16148.47,892.87,14377683.22,16172.12,direct,,2020-11-14 14:00:00
1605333600,16214.36,16151.72,16172.12,575.58,9306980.88,16182.76,direct,,2020-11-14 15:00:00
1605337200,16192.87,16033.41,16182.76,1020.29,16406697.44,16097.25,direct,,2020-11-14 16:00:00
1605340800,16127.03,15854.36,16097.25,2986.44,47614508.76,15966.95,direct,,2020-11-14 17:00:00
1605344400,15967.1,15770.77,15966.95,2194.62,34791278.82,15798.99,direct,,2020-11-14 18:00:00
1605348000,15942.22,15753.45,15798.99,1220.48,19351445.65,15854.94,direct,,2020-11-14 19:00:00
1605351600,15943.2,15830.1,15854.94,718.12,11420298.94,15941.47,direct,,2020-11-14 20:00:00
1605355200,15941.47,15849.4,15941.47,858.45,13633938.09,15916.8,direct,,2020-11-14 21:00:00
1605358800,15940.8,15865.31,15916.8,930.33,14791508.26,15932.69,direct,,2020-11-14 22:00:00
1605362400,16057.29,15932.45,15932.69,1742.85,27905141.96,16018.76,direct,,2020-11-14 23:00:00
1605366000,16034.51,15938.94,16018.76,884.8,14137543.01,15956.96,direct,,2020-11-15 00:00:00
1605369600,16025.13,15838.56,15956.96,1480.89,23607139.29,15862.98,direct,,2020-11-15 01:00:00
1605373200,15921.9,15720.61,15862.98,3322.31,52590550.74,15914.14,direct,,2020-11-15 02:00:00
1605376800,15954.8,15885.19,15914.14,700.57,11149888.63,15908.68,direct,,2020-11-15 03:00:00
1605380400,15915.48,15861.92,15908.68,1207.8,19184845.08,15891.0,direct,,2020-11-15 04:00:00
1605384000,16004.83,15862.49,15891.0,850.1,13554778.19,15996.12,direct,,2020-11-15 05:00:00
1605387600,16035.71,15984.65,15996.12,882.39,14118094.25,15993.99,direct,,2020-11-15 06:00:00
1605391200,16039.59,15969.59,15993.99,545.72,8733241.52,16039.59,direct,,2020-11-15 07:00:00
1605394800,16144.26,16037.34,16039.59,1095.82,17634787.44,16075.95,direct,,2020-11-15 08:00:00
1605398400,16103.03,16046.2,16075.95,658.32,10573774.58,16052.35,direct,,2020-11-15 09:00:00
1605402000,16087.49,15940.99,16052.35,985.56,15759216.56,15988.7,direct,,2020-11-15 10:00:00
1605405600,16028.0,15938.37,15988.7,590.06,9432175.64,15985.64,direct,,2020-11-15 11:00:00
1605409200,15995.44,15882.37,15985.64,962.06,15314645.38,15937.02,direct,,2020-11-15 12:00:00
1605412800,15961.17,15890.6,15937.02,484.79,7722009.41,15941.52,direct,,2020-11-15 13:00:00
1605416400,16023.81,15941.48,15941.52,631.27,10083812.26,16023.81,direct,,2020-11-15 14:00:00
1605420000,16086.04,16002.7,16023.81,549.21,8803230.89,16055.93,direct,,2020-11-15 15:00:00
1605423600,16094.94,16014.42,16055.93,331.23,5313757.07,16036.7,direct,,2020-11-15 16:00:00
1605427200,16156.82,16036.01,16036.7,822.85,13255710.78,16125.7,direct,,2020-11-15 17:00:00
1605430800,16130.3,16052.63,16125.7,688.62,11068639.03,16077.1,direct,,2020-11-15 18:00:00
1605434400,16096.96,15977.39,16077.1,719.2,11526315.18,16000.93,direct,,2020-11-15 19:00:00
1605438000,16096.36,15948.95,16000.93,498.75,7986877.31,15971.3,direct,,2020-11-15 20:00:00
1605441600,16071.38,15949.71,15971.3,533.19,8536611.21,15989.56,direct,,2020-11-15 21:00:00
1605445200,16083.3,15969.34,15989.56,623.41,9998233.77,16053.04,direct,,2020-11-15 22:00:00
1605448800,16110.08,16030.79,16053.04,571.85,9177004.18,16059.64,direct,,2020-11-15 23:00:00
1605452400,16080.49,16002.8,16059.64,495.75,7941491.64,16033.17,direct,,2020-11-16 00:00:00
1605456000,16073.12,15966.45,16033.17,901.5,14418584.89,16010.42,direct,,2020-11-16 01:00:00
1605459600,16011.19,15887.04,16010.42,1225.34,19531890.76,15892.81,direct,,2020-11-16 02:00:00
1605463200,15941.83,15862.25,15892.81,875.35,13916362.23,15914.22,direct,,2020-11-16 03:00:00
1605466800,15935.83,15867.21,15914.22,588.2,9346106.91,15878.07,direct,,2020-11-16 04:00:00
1605470400,15895.56,15819.47,15878.07,1112.98,17643054.63,15862.31,direct,,2020-11-16 05:00:00
1605474000,15909.35,15843.68,15862.31,848.98,13475262.81,15852.4,direct,,2020-11-16 06:00:00
1605477600,15968.21,15796.03,15852.4,1228.62,19482478.86,15936.43,direct,,2020-11-16 07:00:00
1605481200,16016.78,15936.43,15936.43,1039.43,16605008.79,15964.7,direct,,2020-11-16 08:00:00
1605484800,15976.89,15877.77,15964.7,965.63,15381129.01,15974.94,direct,,2020-11-16 09:00:00
1605488400,16042.68,15952.19,15974.94,954.43,15259580.54,15960.72,direct,,2020-11-16 10:00:00
1605492000,16005.17,15940.33,15960.72,842.3,13449866.25,15948.18,direct,,2020-11-16 11:00:00
1605495600,16040.99,15944.45,15948.18,657.38,10504642.61,16022.39,direct,,2020-11-16 12:00:00
1605499200,16041.36,15985.36,16022.39,519.29,8302870.65,16037.35,direct,,2020-11-16 13:00:00
1605502800,16141.16,16037.33,16037.35,1076.91,17342205.66,16115.07,direct,,2020-11-16 14:00:00
1605506400,16245.5,16114.75,16115.07,1816.34,29427241.7,16237.53,direct,,2020-11-16 15:00:00
1605510000,16281.62,16212.14,16237.53,1207.15,19613172.71,16247.18,direct,,2020-11-16 16:00:00
1605513600,16274.58,16211.94,16247.18,970.12,15743476.08,16219.92,direct,,2020-11-16 17:00:00
1605517200,16242.58,16176.87,16219.92,1011.43,16375650.31,16227.57,direct,,2020-11-16 18:00:00
1605520800,16387.1,16216.47,16227.57,1837.06,29961239.14,16386.98,direct,,2020-11-16 19:00:00
1605524400,16394.67,16232.66,16386.98,1768.48,28846629.84,16235.95,direct,,2020-11-16 20:00:00
1605528000,16314.56,16231.97,16235.95,972.38,15823697.5,16313.06,direct,,2020-11-16 21:00:00
1605531600,16365.3,16290.5,16313.06,1444.19,23564074.09,16320.5,direct,,2020-11-16 22:00:00
1605535200,16441.99,16319.38,16320.5,2532.59,41554655.08,16405.65,direct,,2020-11-16 23:00:00
1605538800,16465.3,16356.02,16405.65,1956.74,32119200.55,16443.82,direct,,2020-11-17 00:00:00
1605542400,16636.23,16439.67,16443.82,5264.24,87177527.01,16570.54,direct,,2020-11-17 01:00:00
1605546000,16759.9,16567.16,16570.54,3986.5,66547314.59,16677.51,direct,,2020-11-17 02:00:00
1605549600,16749.88,16651.55,16677.51,2011.88,33608279.35,16687.61,direct,,2020-11-17 03:00:00
1605553200,16844.34,16675.86,16687.61,2846.4,47779167.2,16782.71,direct,,2020-11-17 04:00:00
1605556800,16843.79,16765.1,16782.71,1856.57,31183409.67,16828.24,direct,,2020-11-17 05:00:00
1605560400,16876.48,16622.06,16828.24,2436.98,40820520.51,16694.28,direct,,2020-11-17 06:00:00
1605564000,16764.56,16654.03,16694.28,1741.92,29091849.35,16718.7,direct,,2020-11-17 07:00:00
1605567600,16785.06,16700.95,16718.7,964.32,16131262.0,16721.46,direct,,2020-11-17 08:00:00
1605571200,16828.45,16693.37,16721.46,1177.12,19738280.71,16809.85,direct,,2020-11-17 09:00:00
1605574800,16810.66,16686.31,16809.85,1239.95,20739456.07,16700.65,direct,,2020-11-17 10:00:00
1605578400,16741.15,16642.72,16700.65,1551.31,25873408.61,16674.8,direct,,2020-11-17 11:00:00
1605582000,16706.59,16582.2,16674.8,1502.31,24984013.04,16583.62,direct,,2020-11-17 12:00:00
1605585600,16682.58,16563.5,16583.62,1059.62,17602047.38,16680.15,direct,,2020-11-17 13:00:00
1605589200,16680.15,16606.43,16680.15,830.0,13798752.67,16624.12,direct,,2020-11-17 14:00:00
1605592800,16677.67,16588.19,16624.12,740.02,12301518.32,16635.25,direct,,2020-11-17 15:00:00
1605596400,16775.4,16627.27,16635.25,1112.39,18596856.79,16755.42,direct,,2020-11-17 16:00:00
1605600000,16778.5,16695.24,16755.42,1061.65,17746280.42,16707.11,direct,,2020-11-17 17:00:00
1605603600,16751.46,16635.74,16707.11,1160.07,19347435.28,16656.11,direct,,2020-11-17 18:00:00
1605607200,16770.84,16649.13,16656.11,747.84,12487297.75,16770.11,direct,,2020-11-17 19:00:00
1605610800,16998.93,16743.33,16770.11,3649.04,61741349.89,16995.06,direct,,2020-11-17 20:00:00
1605614400,17085.3,16941.42,16995.06,3243.85,55206013.28,17082.08,direct,,2020-11-17 21:00:00
1605618000,17086.19,16938.6,17082.08,3005.61,51086770.54,16950.97,direct,,2020-11-17 22:00:00
1605621600,17186.25,16933.74,16950.97,3813.7,65176661.54,17168.97,direct,,2020-11-17 23:00:00
1605625200,17377.7,17136.2,17168.97,5159.32,89003395.22,17328.08,direct,,2020-11-18 00:00:00
1605628800,17721.89,17280.94,17328.08,7129.38,124446218.02,17634.56,direct,,2020-11-18 01:00:00
1605632400,17857.37,17433.85,17634.56,6153.13,108468858.27,17795.46,direct,,2020-11-18 02:00:00
1605636000,17833.45,17614.56,17795.46,4828.07,85580759.48,17636.52,direct,,2020-11-18 03:00:00
1605639600,17747.81,17506.1,17636.52,4178.39,73677243.8,17680.24,direct,,2020-11-18 04:00:00
1605643200,17725.68,17631.76,17680.24,2002.5,35395098.44,17674.99,direct,,2020-11-18 05:00:00
1605646800,17702.83,17544.34,17674.99,2257.32,39726049.1,17624.96,direct,,2020-11-18 06:00:00
1605650400,17628.37,17473.29,17624.96,2386.64,41870191.77,17608.52,direct,,2020-11-18 07:00:00
1605654000,17709.93,17608.52,17608.52,2133.91,37700378.28,17681.54,direct,,2020-11-18 08:00:00
1605657600,17831.91,17626.63,17681.54,2414.17,42825706.66,17717.22,direct,,2020-11-18 09:00:00
1605661200,17757.75,17629.14,17717.22,1516.53,26807860.36,17757.52,direct,,2020-11-18 10:00:00
1605664800,17757.94,17655.82,17757.52,1409.39,24947255.01,17694.71,direct,,2020-11-18 11:00:00
1605668400,18070.83,17644.94,17694.71,4216.35,75480370.27,18043.68,direct,,2020-11-18 12:00:00
1605672000,18466.1,17964.11,18043.68,6326.07,115187851.99,18373.77,direct,,2020-11-18 13:00:00
1605675600,18373.77,17260.91,18373.77,7980.44,142371553.32,17645.35,direct,,2020-11-18 14:00:00
1605679200,17878.1,17532.25,17645.35,2869.57,50922638.83,17789.97,direct,,2020-11-18 15:00:00
1605682800,18096.58,17693.28,17789.97,2460.17,43960214.46,18072.94,direct,,2020-11-18 16:00:00
1605686400,18274.97,18062.14,18072.94,3682.85,66955116.96,18219.09,direct,,2020-11-18 17:00:00
1605690000,18232.6,17899.59,18219.09,3687.39,66529194.15,18116.07,direct,,2020-11-18 18:00:00
1605693600,18254.58,17991.7,18116.07,1910.42,34624651.35,18252.85,direct,,2020-11-18 19:00:00
1605697200,18254.37,18020.26,18252.85,2988.88,54174467.02,18251.12,direct,,2020-11-18 20:00:00
1605700800,18252.81,17996.81,18251.12,2732.47,49524712.99,18034.98,direct,,2020-11-18 21:00:00
1605704400,18106.92,17816.52,18034.98,3806.47,68383056.85,17875.85,direct,,2020-11-18 22:00:00
1605708000,17957.95,17683.91,17875.85,3638.44,64841481.53,17708.34,direct,,2020-11-18 23:00:00
1605711600,17922.69,17292.33,17708.34,9597.41,168725036.28,17889.57,direct,,2020-11-19 00:00:00
1605715200,18008.22,17661.84,17889.57,4001.85,71486127.46,17817.77,direct,,2020-11-19 01:00:00
1605718800,17925.54,17722.31,17817.77,2213.98,39456054.6,17897.59,direct,,2020-11-19 02:00:00
1605722400,17971.94,17762.99,17897.59,1955.1,34964306.61,17782.58,direct,,2020-11-19 03:00:00
1605726000,17842.31,17580.04,17782.58,3253.24,57561143.38,17659.9,direct,,2020-11-19 04:00:00
1605729600,17724.2,17504.37,17659.9,2693.21,47390723.81,17654.7,direct,,2020-11-19 05:00:00
1605733200,17791.06,17603.46,17654.7,1930.27,34162279.74,17780.92,direct,,2020-11-19 06:00:00
1605736800,17869.25,17721.65,17780.92,1528.4,27197259.5,17826.84,direct,,2020-11-19 07:00:00
1605740400,17861.45,17694.98,17826.84,1878.34,33383022.87,17786.27,direct,,2020-11-19 08:00:00
1605744000,17811.09,17591.41,17786.27,2295.29,40636157.3,17768.0,direct,,2020-11-19 09:00:00
1605747600,17870.65,17702.29,17768.0,1105.59,19634770.33,17865.81,direct,,2020-11-19 10:00:00
1605751200,18064.65,17864.17,17865.81,3009.38,54077133.7,17938.47,direct,,2020-11-19 11:00:00
1605754800,18006.32,17860.49,17938.47,1216.25,21791108.16,17927.71,direct,,2020-11-19 12:00:00
1605758400,17930.18,17760.52,17927.71,1370.11,24415565.48,17862.5,direct,,2020-11-19 13:00:00
1605762000,17909.51,17735.21,17862.5,1591.92,28335724.33,17902.0,direct,,2020-11-19 14:00:00
1605765600,17908.97,17713.71,17902.0,1602.04,28485491.13,17764.21,direct,,2020-11-19 15:00:00
1605769200,17771.29,17606.26,17764.21,1464.21,25883002.94,17663.78,direct,,2020-11-19 16:00:00
1605772800,17729.33,17406.74,17663.78,3210.77,56316818.27,17535.71,direct,,2020-11-19 17:00:00
1605776400,17635.67,17365.08,17535.71,2136.98,37405683.22,17433.12,direct,,2020-11-19 18:00:00
1605780000,17642.32,17376.97,17433.12,2057.58,36005742.98,17612.63,direct,,2020-11-19 19:00:00
1605783600,17766.63,17590.44,17612.63,2601.71,45988685.38,17759.15,direct,,2020-11-19 20:00:00
1605787200,17803.08,17658.38,17759.15,1690.8,29971476.88,17715.27,direct,,2020-11-19 21:00:00
1605790800,17998.92,17711.15,17715.27,3013.76,53980441.63,17997.19,direct,,2020-11-19 22:00:00
1605794400,18145.79,17852.96,17997.19,3589.53,64539451.85,18124.65,direct,,2020-11-19 23:00:00
1605798000,18172.87,18032.13,18124.65,3156.83,57179594.42,18059.79,direct,,2020-11-20 00:00:00
1605801600,18120.91,17926.32,18059.79,2411.91,43375960.65,18011.76,direct,,2020-11-20 01:00:00
1605805200,18044.19,17892.03,18011.76,1682.02,30193355.49,17968.95,direct,,2020-11-20 02:00:00
1605808800,18041.11,17919.23,17968.95,1418.03,25504900.56,17943.93,direct,,2020-11-20 03:00:00
1605812400,17984.3,17885.1,17943.93,1255.93,22507004.18,17966.82,direct,,2020-11-20 04:00:00
1605816000,18047.92,17924.65,17966.82,1697.35,30517604.03,18042.58,direct,,2020-11-20 05:00:00
1605819600,18096.27,17893.41,18042.58,1563.44,28118873.92,17937.95,direct,,2020-11-20 06:00:00
1605823200,17960.1,17875.88,17937.95,963.71,17253238.14,17875.88,direct,,2020-11-20 07:00:00
1605826800,17902.71,17718.25,17875.88,2119.73,37738260.59,17824.64,direct,,2020-11-20 08:00:00
1605830400,17940.67,17775.8,17824.64,1529.94,27330559.58,17790.37,direct,,2020-11-20 09:00:00
1605834000,17978.74,17764.07,17790.37,1343.64,24012572.57,17977.05,direct,,2020-11-20 10:00:00
1605837600,18045.05,17926.58,17977.05,1643.73,29576147.09,17971.67,direct,,2020-11-20 11:00:00
1605841200,18025.11,17950.45,17971.67,1129.93,20311976.54,17956.28,direct,,2020-11-20 12:00:00
1605844800,18226.11,17941.48,17956.28,2703.98,49000254.3,18195.1,direct,,2020-11-20 13:00:00
1605848400,18220.82,18057.15,18195.1,1331.16,24097103.51,18136.02,direct,,2020-11-20 14:00:00
1605852000,18175.18,18070.17,18136.02,1215.23,21999161.39,18165.03,direct,,2020-11-20 15:00:00
1605855600,18398.92,18102.63,18165.03,3486.06,63615521.15,18214.99,direct,,2020-11-20 16:00:00
1605859200,18328.27,18155.33,18214.99,2563.75,46840415.36,18305.46,direct,,2020-11-20 17:00:00
1605862800,18368.65,18105.82,18305.46,1837.05,33471890.12,18194.44,direct,,2020-11-20 18:00:00
1605866400,18325.39,18145.13,18194.44,1342.88,24484965.83,18300.09,direct,,2020-11-20 19:00:00
1605870000,18355.52,18263.91,18300.09,1258.46,23037690.05,18282.01,direct,,2020-11-20 20:00:00
1605873600,18304.56,18171.48,18282.01,1874.45,34192357.95,18242.22,direct,,2020-11-20 21:00:00
1605877200,18295.15,18157.93,18242.22,1290.67,23511764.95,18253.38,direct,,2020-11-20 22:00:00
1605880800,18635.14,18250.85,18253.38,5813.48,107539259.84,18634.6,direct,,2020-11-20 23:00:00
1605884400,18747.8,18516.5,18634.6,4719.73,88072015.73,18672.45,direct,,2020-11-21 00:00:00
1605888000,18814.87,18643.87,18672.45,3345.01,62675429.13,18694.06,direct,,2020-11-21 01:00:00
1605891600,18706.02,18561.5,18694.06,2569.19,47893008.08,18692.21,direct,,2020-11-21 02:00:00
1605895200,18695.07,18415.99,18692.21,2769.58,51360678.09,18583.35,direct,,2020-11-21 03:00:00
1605898800,18665.69,18538.55,18583.35,1542.5,28707290.14,18624.36,direct,,2020-11-21 04:00:00
1605902400,18698.05,18582.37,18624.36,1243.87,23206072.84,18641.76,direct,,2020-11-21 05:00:00
1605906000,18655.24,18527.33,18641.76,1388.25,25795451.42,18582.68,direct,,2020-11-21 06:00:00
1605909600,18629.59,18500.95,18582.68,1306.42,24240567.76,18629.04,direct,,2020-11-21 07:00:00
1605913200,18712.31,18559.74,18629.04,1873.72,34962058.88,18672.78,direct,,2020-11-21 08:00:00
1605916800,18865.08,18635.82,18672.78,1866.76,34997444.87,18865.08,direct,,2020-11-21 09:00:00
1605920400,18910.3,18790.61,18865.08,2383.99,44947229.24,18844.84,direct,,2020-11-21 10:00:00
1605924000,18966.12,18688.98,18844.84,3319.74,62579857.03,18735.87,direct,,2020-11-21 11:00:00
1605927600,18821.14,18643.97,18735.87,1836.19,34391446.27,18667.08,direct,,2020-11-21 12:00:00
1605931200,18667.08,18458.93,18667.08,2554.21,47406925.65,18584.46,direct,,2020-11-21 13:00:00
1605934800,18677.1,18564.34,18584.46,679.43,12638540.16,18660.63,direct,,2020-11-21 14:00:00
1605938400,18735.38,18617.97,18660.63,706.48,13187342.0,18637.64,direct,,2020-11-21 15:00:00
1605942000,18740.69,18618.29,18637.64,676.42,12625600.55,18671.91,direct,,2020-11-21 16:00:00
1605945600,18789.32,18671.91,18671.91,973.92,18238698.24,18789.32,direct,,2020-11-21 17:00:00
1605949200,18791.18,18567.99,18789.32,1322.36,24662620.23,18622.66,direct,,2020-11-21 18:00:00
1605952800,18707.04,18579.67,18622.66,830.73,15488433.52,18597.01,direct,,2020-11-21 19:00:00
1605956400,18659.64,18498.12,18597.01,1285.24,23843638.48,18540.64,direct,,2020-11-21 20:00:00
1605960000,18709.72,18359.06,18540.64,2667.55,49431759.66,18644.99,direct,,2020-11-21 21:00:00
1605963600,18838.53,18644.99,18644.99,1905.49,35734403.49,18810.59,direct,,2020-11-21 22:00:00
1605967200,18817.09,18654.11,18810.59,1572.01,29425172.71,18746.76,direct,,2020-11-21 23:00:00
1605970800,18815.89,18647.72,18746.76,1458.87,27357879.94,18802.73,direct,,2020-11-22 00:00:00
1605974400,18906.5,18686.13,18802.73,2730.94,51406542.17,18745.08,direct,,2020-11-22 01:00:00
1605978000,18787.08,18672.7,18745.08,1152.93,21598472.64,18762.23,direct,,2020-11-22 02:00:00
1605981600,18801.66,18730.05,18762.23,1188.16,22270567.26,18744.35,direct,,2020-11-22 03:00:00
1605985200,18779.19,18594.47,18744.35,2168.18,40465447.29,18680.3,direct,,2020-11-22 04:00:00
1605988800,18680.3,18592.06,18680.3,952.3,17732622.82,18653.16,direct,,2020-11-22 05:00:00
1605992400,18695.6,18588.03,18653.16,1009.0,18788036.07,18656.24,direct,,2020-11-22 06:00:00
1605996000,18657.02,18533.38,18656.24,1390.38,25805963.71,18631.33,direct,,2020-11-22 07:00:00
1605999600,18747.33,18610.87,18631.33,1071.54,20015882.66,18704.06,direct,,2020-11-22 08:00:00
1606003200,18757.55,18512.92,18704.06,1869.6,34869361.48,18549.78,direct,,2020-11-22 09:00:00
1606006800,18608.67,18354.34,18549.78,2772.97,51228035.5,18460.82,direct,,2020-11-22 10:00:00
1606010400,18601.49,18436.02,18460.82,1891.01,35087169.72,18586.46,direct,,2020-11-22 11:00:00
1606014000,18592.46,18488.73,18586.46,851.48,15783010.98,18567.91,direct,,2020-11-22 12:00:00
1606017600,18596.78,18440.45,18567.91,922.16,17062232.68,18587.42,direct,,2020-11-22 13:00:00
1606021200,18593.05,18485.41,18587.42,517.42,9580478.8,18511.36,direct,,2020-11-22 14:00:00
1606024800,18572.16,18398.67,18511.36,908.25,16772963.08,18473.54,direct,,2020-11-22 15:00:00
1606028400,18506.23,18273.27,18473.54,2507.93,45990954.28,18496.14,direct,,2020-11-22 16:00:00
1606032000,18498.78,18199.26,18496.14,1662.86,30471896.07,18215.47,direct,,2020-11-22 17:00:00
1606035600,18410.76,18161.82,18215.47,1822.48,33329519.21,18370.82,direct,,2020-11-22 18:00:00
1606039200,18371.47,18060.48,18370.82,2332.6,42403007.73,18173.48,direct,,2020-11-22 19:00:00
1606042800,18201.43,17635.18,18173.48,5924.78,106023038.69,17880.19,direct,,2020-11-22 20:00:00
1606046400,18152.16,17834.49,17880.19,3243.25,58493996.25,18105.5,direct,,2020-11-22 21:00:00
1606050000,18242.07,18063.78,18105.5,1577.27,28655256.68,18202.91,direct,,2020-11-22 22:00:00
1606053600,18293.49,18157.14,18202.91,1296.12,23621629.6,18195.32,direct,,2020-11-22 23:00:00
1606057200,18334.51,18190.95,18195.32,1036.84,18953378.08,18308.45,direct,,2020-11-23 00:00:00
1606060800,18579.73,18267.63,18308.45,2020.37,37283202.43,18546.43,direct,,2020-11-23 01:00:00
1606064400,18578.78,18461.92,18546.43,1149.58,21279407.55,18485.42,direct,,2020-11-23 02:00:00
1606068000,18621.85,18478.15,18485.42,1617.15,30002909.05,18511.13,direct,,2020-11-23 03:00:00
1606071600,18597.73,18498.35,18511.13,1085.29,20130460.3,18575.75,direct,,2020-11-23 04:00:00
1606075200,18682.62,18521.44,18575.75,1690.07,31451625.11,18563.14,direct,,2020-11-23 05:00:00
1606078800,18622.89,18508.34,18563.14,884.27,16418691.7,18585.2,direct,,2020-11-23 06:00:00
1606082400,18661.54,18534.67,18585.2,1151.7,21439682.5,18626.08,direct,,2020-11-23 07:00:00
1606086000,18631.5,18395.52,18626.08,2729.16,50436084.44,18430.59,direct,,2020-11-23 08:00:00
1606089600,18518.41,18109.87,18430.59,3780.08,69048129.73,18135.67,direct,,2020-11-23 09:00:00
1606093200,18268.95,18010.51,18135.67,2741.4,49730274.34,18229.27,direct,,2020-11-23 10:00:00
1606096800,18342.63,18202.52,18229.27,1478.48,27011595.55,18219.19,direct,,2020-11-23 11:00:00
1606100400,18439.0,18189.18,18219.19,1538.04,28225320.1,18379.32,direct,,2020-11-23 12:00:00
1606104000,18523.61,18348.76,18379.32,1252.98,23106228.62,18471.56,direct,,2020-11-23 13:00:00
1606107600,18507.36,18400.76,18471.56,944.86,17427825.94,18453.65,direct,,2020-11-23 14:00:00
1606111200,18529.39,18321.68,18453.65,1185.72,21804046.86,18529.23,direct,,2020-11-23 15:00:00
1606114800,18556.74,18430.54,18529.23,1254.11,23170097.23,18460.98,direct,,2020-11-23 16:00:00
1606118400,18658.98,18459.52,18460.98,1563.07,29047319.18,18575.22,direct,,2020-11-23 17:00:00
1606122000,18660.86,18539.67,18575.22,1335.04,24837273.07,18647.24,direct,,2020-11-23 18:00:00
1606125600,18761.66,18647.18,18647.24,2531.17,47361630.95,18739.35,direct,,2020-11-23 19:00:00
1606129200,18740.65,18572.03,18739.35,1863.88,34716317.73,18572.04,direct,,2020-11-23 20:00:00
1606132800,18637.59,18492.5,18572.04,1836.15,34074136.89,18625.52,direct,,2020-11-23 21:00:00
1606136400,18666.0,18349.86,18625.52,3113.42,57596807.04,18596.37,direct,,2020-11-23 22:00:00
1606140000,18697.21,18521.39,18596.37,3032.5,56413921.04,18546.79,direct,,2020-11-23 23:00:00
1606143600,18552.69,18240.15,18546.79,4192.85,77046300.07,18278.0,direct,,2020-11-24 00:00:00
1606147200,18411.09,18154.91,18278.0,3514.34,64255613.91,18389.47,direct,,2020-11-24 01:00:00
1606150800,18465.8,18333.9,18389.47,1759.69,32352561.08,18351.42,direct,,2020-11-24 02:00:00
1606154400,18414.62,18295.85,18351.42,1378.3,25288631.0,18350.55,direct,,2020-11-24 03:00:00
1606158000,18456.49,18316.29,18350.55,1425.0,26203673.34,18449.67,direct,,2020-11-24 04:00:00
1606161600,18483.11,18363.69,18449.67,1583.42,29161105.78,18395.19,direct,,2020-11-24 05:00:00
1606165200,18463.84,18341.14,18395.19,2561.03,47136140.16,18410.87,direct,,2020-11-24 06:00:00
1606168800,18477.91,18364.24,18410.87,1309.24,24113841.9,18422.12,direct,,2020-11-24 07:00:00
1606172400,18443.24,18290.95,18422.12,1819.42,33389737.22,18385.74,direct,,2020-11-24 08:00:00
1606176000,18385.74,18225.32,18385.74,2058.79,37648432.37,18365.45,direct,,2020-11-24 09:00:00
1606179600,18535.75,18343.43,18365.45,2245.35,41479900.93,18471.22,direct,,2020-11-24 10:00:00
1606183200,18481.74,18346.6,18471.22,1489.09,27403222.41,18350.53,direct,,2020-11-24 11:00:00
1606186800,18409.61,18331.59,18350.53,1266.04,23255113.92,18362.3,direct,,2020-11-24 12:00:00
1606190400,18445.71,18304.18,18362.3,1540.53,28285476.25,18443.9,direct,,2020-11-24 13:00:00
1606194000,18443.9,18313.97,18443.9,1914.09,35175478.37,18316.19,direct,,2020-11-24 14:00:00
1606197600,18403.32,18117.78,18316.19,3710.7,67706146.17,18403.32,direct,,2020-11-24 15:00:00
1606201200,18451.37,18372.94,18403.32,1285.51,23644787.28,18385.48,direct,,2020-11-24 16:00:00
1606204800,18630.76,18385.4,18385.48,2524.66,46724907.28,18629.64,direct,,2020-11-24 17:00:00
1606208400,19024.33,18569.36,18629.64,8044.11,151646203.78,18970.2,direct,,2020-11-24 18:00:00
1606212000,19095.02,18707.99,18970.2,4775.88,90297404.74,18887.78,direct,,2020-11-24 19:00:00
1606215600,19065.04,18854.53,18887.78,2747.98,52082304.4,19058.04,direct,,2020-11-24 20:00:00
1606219200,19235.19,18976.12,19058.04,5998.17,114798222.35,19177.88,direct,,2020-11-24 21:00:00
1606222800,19308.83,19112.99,19177.88,4238.14,81509694.91,19178.55,direct,,2020-11-24 22:00:00
1606226400,19386.93,19116.92,19178.55,3699.72,71343030.84,19386.93,direct,,2020-11-24 23:00:00
1606230000,19419.49,19270.7,19386.93,4186.53,81022491.3,19365.45,direct,,2020-11-25 00:00:00
1606233600,19417.54,19099.85,19365.45,4613.93,88967973.65,19298.27,direct,,2020-11-25 01:00:00
1606237200,19341.46,19136.32,19298.27,3321.84,63897490.02,19201.49,direct,,2020-11-25 02:00:00
1606240800,19259.06,19149.49,19201.49,2583.36,49612847.62,19257.36,direct,,2020-11-25 03:00:00
