time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1585519200,5954.83,5895.09,5911.69,2104.18,12490516.93,5927.79,direct,,2020-03-30 07:00:00
1585522800,5940.42,5882.2,5927.79,1721.81,10207538.0,5882.2,direct,,2020-03-30 08:00:00
1585526400,5927.9,5874.8,5882.2,2383.52,14077027.25,5908.15,direct,,2020-03-30 09:00:00
1585530000,5960.91,5898.94,5908.15,2169.13,12893407.95,5947.01,direct,,2020-03-30 10:00:00
1585533600,6029.61,5945.16,5947.01,3250.93,19521521.28,6003.34,direct,,2020-03-30 11:00:00
1585537200,6021.85,5994.51,6003.34,1010.54,6083137.69,6013.73,direct,,2020-03-30 12:00:00
1585540800,6053.8,6010.51,6013.73,1354.34,8199016.83,6049.13,direct,,2020-03-30 13:00:00
1585544400,6254.38,6048.95,6049.13,5471.1,33833937.02,6216.72,direct,,2020-03-30 14:00:00
1585548000,6272.93,6190.97,6216.72,3405.58,21205873.08,6238.4,direct,,2020-03-30 15:00:00
1585551600,6346.8,6238.4,6238.4,5112.15,32164690.5,6260.75,direct,,2020-03-30 16:00:00
1585555200,6313.07,6256.28,6260.75,2043.64,12863039.41,6294.03,direct,,2020-03-30 17:00:00
1585558800,6306.76,6264.4,6294.03,1461.42,9214828.93,6270.69,direct,,2020-03-30 18:00:00
1585562400,6334.0,6268.74,6270.69,1515.0,9553341.82,6304.3,direct,,2020-03-30 19:00:00
1585566000,6432.27,6296.48,6304.3,4419.86,28188071.73,6381.88,direct,,2020-03-30 20:00:00
1585569600,6399.11,6313.38,6381.88,2487.59,15796032.3,6325.06,direct,,2020-03-30 21:00:00
1585573200,6370.6,6323.16,6325.06,1802.99,11452409.92,6327.45,direct,,2020-03-30 22:00:00
1585576800,6357.87,6291.43,6327.45,2876.85,18220344.06,6344.96,direct,,2020-03-30 23:00:00
1585580400,6458.53,6337.44,6344.96,4941.13,31570547.14,6355.89,direct,,2020-03-31 00:00:00
1585584000,6399.58,6323.56,6355.89,3299.23,20949888.74,6389.37,direct,,2020-03-31 01:00:00
1585587600,6395.77,6348.16,6389.37,1323.97,8442307.64,6369.62,direct,,2020-03-31 02:00:00
1585591200,6383.35,6346.37,6369.62,1457.76,9285372.43,6377.72,direct,,2020-03-31 03:00:00
1585594800,6414.92,6362.07,6377.72,1652.92,10559685.85,6381.44,direct,,2020-03-31 04:00:00
1585598400,6520.42,6381.44,6381.44,5406.83,35000530.21,6480.43,direct,,2020-03-31 05:00:00
1585602000,6580.67,6480.42,6480.43,4637.4,30300204.64,6547.68,direct,,2020-03-31 06:00:00
1585605600,6616.94,6472.46,6547.68,4049.53,26540750.06,6485.2,direct,,2020-03-31 07:00:00
1585609200,6500.65,6396.33,6485.2,3090.28,19932315.64,6403.31,direct,,2020-03-31 08:00:00
1585612800,6482.29,6400.5,6403.31,2122.59,13702629.48,6451.14,direct,,2020-03-31 09:00:00
1585616400,6524.03,6451.14,6451.14,1188.3,7717682.3,6522.23,direct,,2020-03-31 10:00:00
1585620000,6531.66,6462.42,6522.23,1705.29,11078132.77,6464.69,direct,,2020-03-31 11:00:00
1585623600,6489.7,6425.53,6464.69,1783.03,11505091.75,6448.46,direct,,2020-03-31 12:00:00
1585627200,6468.87,6389.6,6448.46,1952.15,12543532.25,6400.09,direct,,2020-03-31 13:00:00
1585630800,6444.18,6386.66,6400.09,885.18,5692297.4,6425.77,direct,,2020-03-31 14:00:00
1585634400,6473.8,6400.88,6425.77,963.54,6215681.48,6472.86,direct,,2020-03-31 15:00:00
1585638000,6474.83,6437.4,6472.86,638.2,4126898.76,6452.05,direct,,2020-03-31 16:00:00
1585641600,6517.36,6451.07,6452.05,1427.4,9271010.86,6505.43,direct,,2020-03-31 17:00:00
1585645200,6508.96,6442.0,6505.43,1794.56,11628673.65,6443.81,direct,,2020-03-31 18:00:00
1585648800,6454.25,6420.8,6443.81,1212.35,7815068.19,6442.38,direct,,2020-03-31 19:00:00
1585652400,6443.54,6370.12,6442.38,2120.87,13578905.46,6404.21,direct,,2020-03-31 20:00:00
1585656000,6476.5,6350.61,6404.21,2768.13,17717895.32,6459.33,direct,,2020-03-31 21:00:00
1585659600,6491.82,6417.13,6459.33,1984.08,12813838.91,6440.08,direct,,2020-03-31 22:00:00
1585663200,6494.28,6437.26,6440.08,1868.3,12104662.62,6471.47,direct,,2020-03-31 23:00:00
1585666800,6521.04,6444.43,6471.47,2159.46,13993798.42,6470.36,direct,,2020-04-01 00:00:00
1585670400,6485.62,6438.39,6470.36,1406.97,9096647.88,6445.22,direct,,2020-04-01 01:00:00
1585674000,6475.55,6420.71,6445.22,1382.35,8911674.02,6472.4,direct,,2020-04-01 02:00:00
1585677600,6503.18,6464.73,6472.4,1338.93,8693282.34,6483.01,direct,,2020-04-01 03:00:00
1585681200,6492.53,6450.08,6483.01,1347.44,8728419.81,6479.4,direct,,2020-04-01 04:00:00
1585684800,6515.87,6467.97,6479.4,1087.33,7069044.0,6486.9,direct,,2020-04-01 05:00:00
1585688400,6502.19,6439.24,6486.9,1172.25,7597227.27,6458.5,direct,,2020-04-01 06:00:00
1585692000,6468.38,6437.95,6458.5,627.38,4052361.85,6450.96,direct,,2020-04-01 07:00:00
1585695600,6458.29,6418.17,6450.96,1233.56,7959033.38,6423.61,direct,,2020-04-01 08:00:00
1585699200,6448.08,6272.18,6423.61,6928.7,43828457.49,6326.23,direct,,2020-04-01 09:00:00
1585702800,6339.44,6297.96,6326.23,1428.31,9030671.26,6297.96,direct,,2020-04-01 10:00:00
1585706400,6335.23,6297.59,6297.96,1262.28,7989530.74,6330.53,direct,,2020-04-01 11:00:00
1585710000,6392.23,6328.23,6330.53,1539.49,9805598.0,6380.99,direct,,2020-04-01 12:00:00
1585713600,6388.11,6347.56,6380.99,769.81,4901148.19,6356.38,direct,,2020-04-01 13:00:00
1585717200,6358.09,6307.93,6356.38,1095.28,6934999.3,6319.71,direct,,2020-04-01 14:00:00
1585720800,6336.38,6291.28,6319.71,1653.42,10453389.08,6317.85,direct,,2020-04-01 15:00:00
1585724400,6350.42,6305.7,6317.85,952.28,6039393.02,6343.79,direct,,2020-04-01 16:00:00
1585728000,6344.0,6307.27,6343.79,1071.76,6793336.29,6328.12,direct,,2020-04-01 17:00:00
1585731600,6332.05,6277.65,6328.12,1411.84,8918793.08,6314.26,direct,,2020-04-01 18:00:00
1585735200,6333.65,6302.26,6314.26,909.25,5752110.79,6308.18,direct,,2020-04-01 19:00:00
1585738800,6315.36,6287.48,6308.18,948.6,5996642.84,6305.01,direct,,2020-04-01 20:00:00
1585742400,6347.38,6235.21,6305.01,3962.66,24803534.88,6239.83,direct,,2020-04-01 21:00:00
1585746000,6257.54,6197.74,6239.83,2198.98,13704789.41,6217.1,direct,,2020-04-01 22:00:00
1585749600,6275.23,6216.38,6217.1,1877.81,11755815.04,6265.69,direct,,2020-04-01 23:00:00
1585753200,6270.69,6242.66,6265.69,1334.33,8352844.36,6247.12,direct,,2020-04-02 00:00:00
1585756800,6247.44,6168.0,6247.12,2622.51,16273373.08,6207.45,direct,,2020-04-02 01:00:00
1585760400,6230.1,6183.94,6207.45,1966.12,12229690.05,6212.79,direct,,2020-04-02 02:00:00
1585764000,6239.36,6204.67,6212.79,1171.61,7297172.5,6214.46,direct,,2020-04-02 03:00:00
1585767600,6229.33,6182.22,6214.46,1764.4,10958710.3,6220.0,direct,,2020-04-02 04:00:00
1585771200,6401.02,6210.1,6220.0,4249.34,26818872.77,6361.63,direct,,2020-04-02 05:00:00
1585774800,6425.33,6359.6,6361.63,3048.56,19500041.7,6374.66,direct,,2020-04-02 06:00:00
1585778400,6620.13,6374.49,6374.66,8213.89,53583193.33,6546.86,direct,,2020-04-02 07:00:00
1585782000,6716.04,6525.42,6546.86,6847.38,45442143.22,6663.63,direct,,2020-04-02 08:00:00
1585785600,6760.72,6618.82,6663.63,5839.64,39063502.09,6646.2,direct,,2020-04-02 09:00:00
1585789200,6663.94,6585.75,6646.2,1531.24,10159816.73,6590.3,direct,,2020-04-02 10:00:00
1585792800,6642.39,6586.9,6590.3,1562.73,10356133.62,6628.18,direct,,2020-04-02 11:00:00
1585796400,6636.64,6603.28,6628.18,1142.62,7571664.46,6624.64,direct,,2020-04-02 12:00:00
1585800000,6654.41,6612.09,6624.64,1176.2,7807771.55,6617.3,direct,,2020-04-02 13:00:00
1585803600,6623.27,6587.06,6617.3,1198.45,7930147.08,6622.49,direct,,2020-04-02 14:00:00
1585807200,6659.61,6609.95,6622.49,1244.44,8262423.29,6657.28,direct,,2020-04-02 15:00:00
1585810800,6695.4,6634.63,6657.28,1772.45,11821068.74,6665.87,direct,,2020-04-02 16:00:00
1585814400,6684.17,6628.77,6665.87,1534.13,10211894.25,6669.81,direct,,2020-04-02 17:00:00
1585818000,6669.81,6648.56,6669.81,1101.88,7350946.66,6658.01,direct,,2020-04-02 18:00:00
1585821600,6719.84,6638.21,6658.01,2223.38,14858655.42,6666.48,direct,,2020-04-02 19:00:00
1585825200,6715.34,6627.59,6666.48,1839.42,12300766.68,6700.91,direct,,2020-04-02 20:00:00
1585828800,6735.51,6638.24,6700.91,3439.1,23030771.53,6672.81,direct,,2020-04-02 21:00:00
1585832400,6688.03,6638.08,6672.81,2018.73,13443365.19,6654.11,direct,,2020-04-02 22:00:00
1585836000,6826.93,6652.7,6654.11,6120.26,41363552.51,6794.5,direct,,2020-04-02 23:00:00
1585839600,6845.43,6742.13,6794.5,4551.8,30927612.18,6813.53,direct,,2020-04-03 00:00:00
1585843200,6926.99,6807.31,6813.53,7259.31,49989135.14,6926.26,direct,,2020-04-03 01:00:00
1585846800,7245.15,6925.65,6926.26,15375.0,109281677.22,7093.84,direct,,2020-04-03 02:00:00
1585850400,7098.01,6759.75,7093.84,13047.38,89915696.79,6801.87,direct,,2020-04-03 03:00:00
1585854000,6876.54,6747.57,6801.87,6319.09,43088962.62,6813.17,direct,,2020-04-03 04:00:00
1585857600,6815.13,6670.49,6813.17,4961.63,33441918.86,6756.69,direct,,2020-04-03 05:00:00
1585861200,6854.57,6728.2,6756.69,3264.88,22215350.99,6841.23,direct,,2020-04-03 06:00:00
1585864800,6872.39,6794.96,6841.23,2414.41,16505257.71,6857.05,direct,,2020-04-03 07:00:00
1585868400,6857.05,6743.46,6857.05,2121.17,14421756.22,6804.42,direct,,2020-04-03 08:00:00
1585872000,6820.41,6740.9,6804.42,1476.43,10018983.77,6754.46,direct,,2020-04-03 09:00:00
1585875600,6813.26,6737.39,6754.46,1066.04,7232445.34,6811.88,direct,,2020-04-03 10:00:00
1585879200,6832.47,6787.02,6811.88,804.1,5489429.8,6816.64,direct,,2020-04-03 11:00:00
1585882800,6832.73,6780.55,6816.64,1046.43,7124374.58,6789.6,direct,,2020-04-03 12:00:00
1585886400,6803.37,6771.8,6789.6,397.75,2706606.39,6794.63,direct,,2020-04-03 13:00:00
1585890000,6800.58,6757.27,6794.63,474.4,3219399.38,6787.57,direct,,2020-04-03 14:00:00
1585893600,6829.37,6774.63,6787.57,1157.16,7896534.08,6812.31,direct,,2020-04-03 15:00:00
1585897200,6964.5,6799.51,6812.31,4098.35,28306229.34,6946.25,direct,,2020-04-03 16:00:00
1585900800,6993.07,6886.43,6946.25,2480.15,17197349.76,6939.06,direct,,2020-04-03 17:00:00
1585904400,6985.76,6908.71,6939.06,1409.04,9794725.69,6971.69,direct,,2020-04-03 18:00:00
1585908000,7043.85,6924.79,6971.69,3104.57,21674001.84,7021.97,direct,,2020-04-03 19:00:00
1585911600,7044.01,6948.61,7021.97,3941.77,27554356.26,7017.97,direct,,2020-04-03 20:00:00
1585915200,7021.66,6860.81,7017.97,4103.82,28498704.27,6928.86,direct,,2020-04-03 21:00:00
1585918800,6951.03,6848.57,6928.86,2925.16,20199307.8,6850.83,direct,,2020-04-03 22:00:00
1585922400,6871.09,6740.99,6850.83,4626.0,31464631.05,6797.49,direct,,2020-04-03 23:00:00
1585926000,6833.37,6689.02,6797.49,5072.66,34207113.06,6725.72,direct,,2020-04-04 00:00:00
1585929600,6776.75,6618.82,6725.72,5232.08,34974892.94,6762.48,direct,,2020-04-04 01:00:00
1585933200,6791.17,6678.61,6762.48,3130.03,21062900.16,6724.0,direct,,2020-04-04 02:00:00
1585936800,6760.38,6689.4,6724.0,1698.22,11431704.75,6752.04,direct,,2020-04-04 03:00:00
1585940400,6796.23,6747.85,6752.04,1760.03,11922479.99,6779.6,direct,,2020-04-04 04:00:00
1585944000,6820.64,6691.38,6779.6,2613.45,17691729.52,6707.15,direct,,2020-04-04 05:00:00
1585947600,6765.9,6680.84,6707.15,1302.15,8761119.0,6738.01,direct,,2020-04-04 06:00:00
1585951200,6774.49,6723.51,6738.01,714.5,4826651.88,6774.31,direct,,2020-04-04 07:00:00
1585954800,6792.91,6732.75,6774.31,944.06,6383448.89,6743.68,direct,,2020-04-04 08:00:00
1585958400,6769.41,6727.8,6743.68,918.05,6197575.88,6762.8,direct,,2020-04-04 09:00:00
1585962000,6808.33,6758.43,6762.8,1077.15,7309054.19,6766.76,direct,,2020-04-04 10:00:00
1585965600,6768.89,6694.55,6766.76,1070.0,7208168.88,6694.55,direct,,2020-04-04 11:00:00
1585969200,6720.09,6678.78,6694.55,796.49,5341645.28,6708.4,direct,,2020-04-04 12:00:00
1585972800,6743.08,6697.57,6708.4,453.7,3055576.71,6728.59,direct,,2020-04-04 13:00:00
1585976400,6772.81,6722.72,6728.59,717.95,4855034.14,6741.22,direct,,2020-04-04 14:00:00
1585980000,6742.2,6712.4,6741.22,397.15,2680888.65,6739.26,direct,,2020-04-04 15:00:00
1585983600,6750.7,6729.31,6739.26,373.03,2520213.49,6745.95,direct,,2020-04-04 16:00:00
1585987200,6790.51,6743.29,6745.95,837.88,5674368.14,6790.51,direct,,2020-04-04 17:00:00
1585990800,6872.42,6757.46,6790.51,2135.81,14588528.06,6851.46,direct,,2020-04-04 18:00:00
1585994400,6903.37,6822.18,6851.46,1947.36,13391650.7,6895.29,direct,,2020-04-04 19:00:00
1585998000,6921.15,6671.05,6895.29,3651.34,24732401.28,6711.31,direct,,2020-04-04 20:00:00
1586001600,6745.73,6682.69,6711.31,1182.94,7946906.73,6727.94,direct,,2020-04-04 21:00:00
1586005200,6752.71,6707.68,6727.94,589.91,3977627.47,6743.37,direct,,2020-04-04 22:00:00
1586008800,6749.5,6718.28,6743.37,903.09,6078407.79,6727.48,direct,,2020-04-04 23:00:00
1586012400,6770.16,6724.35,6727.48,772.64,5218922.61,6741.08,direct,,2020-04-05 00:00:00
1586016000,6811.1,6729.96,6741.08,1695.38,11506891.45,6804.06,direct,,2020-04-05 01:00:00
1586019600,6821.35,6782.2,6804.06,1101.85,7487069.96,6791.25,direct,,2020-04-05 02:00:00
1586023200,6815.31,6788.0,6791.25,644.68,4386251.94,6791.63,direct,,2020-04-05 03:00:00
1586026800,6806.6,6737.0,6791.63,1045.2,7068012.61,6758.6,direct,,2020-04-05 04:00:00
1586030400,7010.45,6758.48,6758.6,7499.98,51589694.04,6840.74,direct,,2020-04-05 05:00:00
1586034000,6902.13,6840.62,6840.74,1859.42,12798480.35,6881.12,direct,,2020-04-05 06:00:00
1586037600,6888.96,6814.43,6881.12,1456.03,9984572.09,6862.61,direct,,2020-04-05 07:00:00
1586041200,6884.05,6836.57,6862.61,647.94,4446300.89,6875.95,direct,,2020-04-05 08:00:00
1586044800,6910.39,6855.1,6875.95,1224.96,8435045.84,6875.46,direct,,2020-04-05 09:00:00
1586048400,6890.59,6851.75,6875.46,741.87,5102441.26,6862.3,direct,,2020-04-05 10:00:00
1586052000,6863.06,6820.65,6862.3,799.35,5468864.51,6857.27,direct,,2020-04-05 11:00:00
1586055600,6857.97,6807.42,6857.27,680.16,4651815.63,6810.28,direct,,2020-04-05 12:00:00
1586059200,6810.28,6761.73,6810.28,1284.85,8717516.75,6786.32,direct,,2020-04-05 13:00:00
1586062800,6845.6,6771.14,6786.32,1050.33,7158276.47,6795.15,direct,,2020-04-05 14:00:00
1586066400,6795.94,6756.35,6795.15,1398.88,9487333.44,6785.22,direct,,2020-04-05 15:00:00
1586070000,6794.66,6767.39,6785.22,700.24,4754106.21,6782.51,direct,,2020-04-05 16:00:00
1586073600,6804.23,6764.59,6782.51,797.88,5417791.03,6789.79,direct,,2020-04-05 17:00:00
1586077200,6830.58,6774.37,6789.79,933.24,6348775.75,6777.67,direct,,2020-04-05 18:00:00
1586080800,6790.07,6753.99,6777.67,869.74,5895332.52,6762.05,direct,,2020-04-05 19:00:00
1586084400,6819.14,6758.07,6762.05,1493.52,10149375.98,6787.78,direct,,2020-04-05 20:00:00
1586088000,6801.81,6767.64,6787.78,686.0,4663921.65,6797.24,direct,,2020-04-05 21:00:00
1586091600,6828.49,6790.59,6797.24,639.11,4358299.29,6804.42,direct,,2020-04-05 22:00:00
1586095200,6807.09,6779.13,6804.42,601.74,4096972.76,6783.21,direct,,2020-04-05 23:00:00
1586098800,6813.3,6774.3,6783.21,973.55,6616723.21,6794.49,direct,,2020-04-06 00:00:00
1586102400,6800.92,6779.19,6794.49,704.74,4792826.13,6786.77,direct,,2020-04-06 01:00:00
1586106000,6826.73,6689.07,6786.77,4807.52,32483999.86,6804.92,direct,,2020-04-06 02:00:00
1586109600,6826.36,6790.17,6804.92,1134.4,7731327.03,6804.28,direct,,2020-04-06 03:00:00
1586113200,6822.34,6800.51,6804.28,741.87,5060102.01,6805.85,direct,,2020-04-06 04:00:00
1586116800,6807.18,6737.96,6805.85,1527.8,10356155.11,6763.6,direct,,2020-04-06 05:00:00
1586120400,6800.32,6731.19,6763.6,820.28,5558275.54,6768.59,direct,,2020-04-06 06:00:00
1586124000,6820.13,6768.58,6768.59,1425.64,9690558.27,6811.99,direct,,2020-04-06 07:00:00
1586127600,6819.83,6781.63,6811.99,738.75,5024025.31,6781.64,direct,,2020-04-06 08:00:00
1586131200,6888.09,6779.91,6781.64,2672.95,18292168.52,6884.23,direct,,2020-04-06 09:00:00
1586134800,6899.78,6841.29,6884.23,1728.47,11863793.09,6852.05,direct,,2020-04-06 10:00:00
1586138400,6860.36,6813.59,6852.05,1140.89,7802821.4,6836.46,direct,,2020-04-06 11:00:00
1586142000,6860.89,6832.85,6836.46,1045.01,7161683.33,6853.68,direct,,2020-04-06 12:00:00
1586145600,6973.41,6852.7,6853.68,4291.45,29700845.1,6961.7,direct,,2020-04-06 13:00:00
1586149200,7015.59,6931.41,6961.7,3775.18,26334432.17,7004.82,direct,,2020-04-06 14:00:00
1586152800,7107.66,6979.01,7004.82,4999.84,35270710.98,7094.59,direct,,2020-04-06 15:00:00
1586156400,7115.26,6987.69,7094.59,5610.55,39534926.18,7043.91,direct,,2020-04-06 16:00:00
1586160000,7096.05,7030.41,7043.91,2089.13,14762449.08,7054.69,direct,,2020-04-06 17:00:00
1586163600,7155.14,7052.1,7054.69,3817.06,27178765.86,7119.35,direct,,2020-04-06 18:00:00
1586167200,7162.72,7090.92,7119.35,3647.75,26001361.75,7096.11,direct,,2020-04-06 19:00:00
1586170800,7129.44,7089.01,7096.11,2012.77,14314032.4,7109.67,direct,,2020-04-06 20:00:00
1586174400,7175.43,7109.66,7109.67,2704.75,19319380.85,7143.77,direct,,2020-04-06 21:00:00
1586178000,7176.47,7059.02,7143.77,3642.35,25947434.95,7114.7,direct,,2020-04-06 22:00:00
1586181600,7131.06,7078.68,7114.7,2079.28,14766681.59,7115.32,direct,,2020-04-06 23:00:00
1586185200,7162.27,7105.48,7115.32,2416.71,17237353.53,7155.21,direct,,2020-04-07 00:00:00
1586188800,7192.25,7097.99,7155.21,3957.93,28309750.22,7161.12,direct,,2020-04-07 01:00:00
1586192400,7234.17,7147.51,7161.12,5185.69,37313018.29,7223.1,direct,,2020-04-07 02:00:00
1586196000,7257.5,7190.34,7223.1,3475.64,25109356.38,7254.56,direct,,2020-04-07 03:00:00
1586199600,7318.87,7236.38,7254.56,7599.66,55379891.28,7279.55,direct,,2020-04-07 04:00:00
1586203200,7302.02,7200.89,7279.55,3519.66,25498883.76,7232.38,direct,,2020-04-07 05:00:00
1586206800,7302.19,7218.14,7232.38,1777.78,12929536.99,7300.53,direct,,2020-04-07 06:00:00
1586210400,7303.12,7246.66,7300.53,1357.19,9870298.3,7280.26,direct,,2020-04-07 07:00:00
1586214000,7359.05,7261.27,7280.26,4129.14,30176293.58,7347.22,direct,,2020-04-07 08:00:00
1586217600,7454.19,7319.24,7347.22,9469.82,70128996.19,7379.2,direct,,2020-04-07 09:00:00
1586221200,7416.22,7345.87,7379.2,3463.34,25599947.63,7352.97,direct,,2020-04-07 10:00:00
1586224800,7380.02,7271.34,7352.97,4085.64,29847978.89,7319.13,direct,,2020-04-07 11:00:00
1586228400,7333.58,7275.49,7319.13,1767.5,12906926.67,7332.7,direct,,2020-04-07 12:00:00
1586232000,7334.63,7242.37,7332.7,2082.1,15141628.29,7257.9,direct,,2020-04-07 13:00:00
1586235600,7303.8,7252.85,7257.9,1013.79,7384758.55,7290.54,direct,,2020-04-07 14:00:00
1586239200,7315.85,7269.89,7290.54,956.79,6976510.74,7315.69,direct,,2020-04-07 15:00:00
1586242800,7391.95,7312.49,7315.69,2039.46,15001155.9,7389.01,direct,,2020-04-07 16:00:00
1586246400,7391.06,7332.48,7389.01,1216.14,8954878.89,7369.33,direct,,2020-04-07 17:00:00
1586250000,7383.51,7350.47,7369.33,1087.26,8011745.26,7382.64,direct,,2020-04-07 18:00:00
1586253600,7450.4,7381.25,7382.64,2688.83,19940554.52,7438.02,direct,,2020-04-07 19:00:00
1586257200,7438.02,7373.65,7438.02,1713.33,12690781.73,7392.53,direct,,2020-04-07 20:00:00
1586260800,7462.51,7313.55,7392.53,4513.59,33354325.43,7347.74,direct,,2020-04-07 21:00:00
1586264400,7404.64,7346.77,7347.74,1792.48,13225124.12,7361.59,direct,,2020-04-07 22:00:00
1586268000,7362.44,7275.11,7361.59,3192.53,23341936.75,7286.82,direct,,2020-04-07 23:00:00
1586271600,7352.06,7286.71,7286.82,1570.55,11513731.83,7332.95,direct,,2020-04-08 00:00:00
1586275200,7397.23,7331.04,7332.95,2437.9,17974892.14,7377.03,direct,,2020-04-08 01:00:00
1586278800,7382.47,7334.52,7377.03,1922.66,14150620.43,7359.84,direct,,2020-04-08 02:00:00
1586282400,7361.17,7293.54,7359.84,2605.12,19071173.15,7311.04,direct,,2020-04-08 03:00:00
1586286000,7365.24,7293.42,7311.04,3054.13,22397440.79,7294.19,direct,,2020-04-08 04:00:00
1586289600,7295.57,7084.52,7294.19,10839.87,77612461.07,7120.32,direct,,2020-04-08 05:00:00
1586293200,7223.88,7094.2,7120.32,3378.36,24204185.87,7179.06,direct,,2020-04-08 06:00:00
1586296800,7199.61,7140.65,7179.06,1910.57,13710522.58,7174.87,direct,,2020-04-08 07:00:00
1586300400,7215.76,7167.51,7174.87,1846.43,13280559.28,7201.57,direct,,2020-04-08 08:00:00
1586304000,7213.87,7157.96,7201.57,1733.51,12465790.12,7163.47,direct,,2020-04-08 09:00:00
1586307600,7189.02,7162.26,7163.47,1387.69,9963034.88,7163.9,direct,,2020-04-08 10:00:00
1586311200,7285.28,7160.98,7163.9,3445.73,24962041.34,7267.96,direct,,2020-04-08 11:00:00
1586314800,7394.13,7267.96,7267.96,5835.06,42847778.51,7354.88,direct,,2020-04-08 12:00:00
1586318400,7377.7,7336.64,7354.88,3235.21,23797550.8,7361.33,direct,,2020-04-08 13:00:00
1586322000,7421.31,7339.2,7361.33,2551.67,18832924.74,7416.55,direct,,2020-04-08 14:00:00
1586325600,7425.85,7292.6,7416.55,3763.77,27644361.27,7316.81,direct,,2020-04-08 15:00:00
1586329200,7352.42,7308.12,7316.81,2040.22,14957707.66,7326.77,direct,,2020-04-08 16:00:00
1586332800,7334.53,7268.73,7326.77,2682.52,19575231.99,7296.69,direct,,2020-04-08 17:00:00
1586336400,7329.71,7281.31,7296.69,1491.15,10894282.34,7310.96,direct,,2020-04-08 18:00:00
1586340000,7339.48,7227.96,7310.96,3098.84,22555062.11,7256.81,direct,,2020-04-08 19:00:00
1586343600,7303.5,7245.31,7256.81,2102.35,15287331.97,7299.16,direct,,2020-04-08 20:00:00
1586347200,7349.17,7241.05,7299.16,3197.63,23309607.49,7284.15,direct,,2020-04-08 21:00:00
1586350800,7309.07,7211.2,7284.15,3668.39,26640829.0,7219.62,direct,,2020-04-08 22:00:00
1586354400,7273.97,7219.29,7219.62,2522.57,18300380.43,7270.15,direct,,2020-04-08 23:00:00
1586358000,7303.43,7267.36,7270.15,2092.66,15238108.74,7280.49,direct,,2020-04-09 00:00:00
1586361600,7342.95,7261.83,7280.49,3381.25,24697039.61,7328.82,direct,,2020-04-09 01:00:00
1586365200,7358.25,7303.64,7328.82,2153.53,15789151.54,7318.24,direct,,2020-04-09 02:00:00
1586368800,7340.89,7304.15,7318.24,1478.54,10829692.73,7326.37,direct,,2020-04-09 03:00:00
1586372400,7341.2,7269.01,7326.37,2232.37,16296118.35,7316.46,direct,,2020-04-09 04:00:00
1586376000,7370.96,7316.16,7316.46,2340.74,17194737.38,7323.89,direct,,2020-04-09 05:00:00
1586379600,7370.0,7307.79,7323.89,1356.82,9965207.67,7335.15,direct,,2020-04-09 06:00:00
1586383200,7383.6,7324.89,7335.15,1452.11,10689435.84,7366.56,direct,,2020-04-09 07:00:00
1586386800,7395.43,7348.56,7366.56,1708.45,12596637.25,7367.37,direct,,2020-04-09 08:00:00
1586390400,7374.01,7331.46,7367.37,1418.91,10431393.74,7355.78,direct,,2020-04-09 09:00:00
1586394000,7358.84,7298.82,7355.78,2126.04,15592324.46,7320.9,direct,,2020-04-09 10:00:00
1586397600,7334.87,7304.41,7320.9,870.9,6374809.43,7326.47,direct,,2020-04-09 11:00:00
1586401200,7326.51,7271.26,7326.47,1124.49,8201123.53,7294.27,direct,,2020-04-09 12:00:00
1586404800,7302.23,7248.79,7294.27,1991.21,14480808.05,7296.73,direct,,2020-04-09 13:00:00
1586408400,7317.37,7285.61,7296.73,746.65,5453038.46,7317.37,direct,,2020-04-09 14:00:00
1586412000,7329.91,7303.73,7317.37,667.93,4887950.07,7322.31,direct,,2020-04-09 15:00:00
1586415600,7347.31,7300.23,7322.31,1114.02,8159686.25,7340.27,direct,,2020-04-09 16:00:00
1586419200,7362.93,7326.11,7340.27,1215.11,8923717.3,7344.59,direct,,2020-04-09 17:00:00
1586422800,7344.59,7305.83,7344.59,1058.5,7753268.68,7305.84,direct,,2020-04-09 18:00:00
1586426400,7325.41,7290.52,7305.84,1199.98,8773794.4,7319.43,direct,,2020-04-09 19:00:00
1586430000,7337.81,7152.25,7319.43,4094.53,29642557.88,7198.91,direct,,2020-04-09 20:00:00
1586433600,7318.06,7124.88,7198.91,6022.18,43492904.05,7318.06,direct,,2020-04-09 21:00:00
1586437200,7353.38,7293.47,7318.06,3492.17,25595644.17,7348.36,direct,,2020-04-09 22:00:00
1586440800,7360.96,7301.28,7348.36,2997.71,21972316.86,7329.51,direct,,2020-04-09 23:00:00
1586444400,7335.3,7264.55,7329.51,2793.82,20386453.68,7288.89,direct,,2020-04-10 00:00:00
1586448000,7306.96,7277.95,7288.89,1400.77,10214227.75,7290.93,direct,,2020-04-10 01:00:00
1586451600,7319.46,7283.95,7290.93,1749.31,12781052.28,7301.8,direct,,2020-04-10 02:00:00
1586455200,7302.55,7246.52,7301.8,2117.92,15401097.96,7262.85,direct,,2020-04-10 03:00:00
1586458800,7283.63,7254.04,7262.85,1745.87,12688623.01,7273.51,direct,,2020-04-10 04:00:00
1586462400,7313.5,7253.95,7273.51,1580.37,11493204.53,7306.96,direct,,2020-04-10 05:00:00
1586466000,7319.89,7289.65,7306.96,885.71,6469840.64,7319.89,direct,,2020-04-10 06:00:00
